;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 15/05/2017 09:18:11
;----------------------------------------------

;Address Opcode 	ASM
0x12D4	0x6A0C      	CLRF        R12, 0
;__Lib_MathDouble.c,2356 :: 		
0x12D6	0x0E96      	MOVLW       150
;__Lib_MathDouble.c,2357 :: 		
0x12D8	0x6E03      	MOVWF       R3, 0
;__Lib_MathDouble.c,2358 :: 		
0x12DA	0x6A0A      	CLRF        R10, 0
;__Lib_MathDouble.c,2360 :: 		
0x12DC	0xF001C000  	MOVFF       R0, R1
;__Lib_MathDouble.c,2361 :: 		
0x12E0	0xF000C008  	MOVFF       R8, R0
;__Lib_MathDouble.c,2362 :: 		
0x12E4	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,2363 :: 		
0x12E6	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2365 :: 		
0x12E8	0xF001EC6C  	CALL        _NRM3232, 0
;__Lib_MathDouble.c,2366 :: 		
L_end_Word2Double:
0x12EC	0x0012      	RETURN      0
; end of _Word2Double
_main:
0x12EE	0xF00AEC39  	CALL        5234, 0
;motor.c,88 :: 		void main()
;motor.c,91 :: 		adcon1 = 0x04;
0x12F2	0x0E04      	MOVLW       4
0x12F4	0x6EC1      	MOVWF       ADCON1 
;motor.c,93 :: 		Lcd_init();
0x12F6	0xDEC6      	RCALL       _Lcd_Init
;motor.c,96 :: 		trisa.an0 = 1;
0x12F8	0x8092      	BSF         TRISA, 0 
;motor.c,99 :: 		PWM1_Init(2000);
0x12FA	0x80CA      	BSF         T2CON, 0, 0
0x12FC	0x92CA      	BCF         T2CON, 1, 0
0x12FE	0x0EF9      	MOVLW       249
0x1300	0x6ECB      	MOVWF       PR2, 0
0x1302	0xF004EC23  	CALL        _PWM1_Init, 0
;motor.c,100 :: 		PWM1_Start();
0x1306	0xDCFB      	RCALL       _PWM1_Start
;motor.c,103 :: 		intcon.gie = 1;
0x1308	0x8EF2      	BSF         INTCON, 7 
;motor.c,104 :: 		intcon.peie = 1;
0x130A	0x8CF2      	BSF         INTCON, 6 
;motor.c,105 :: 		intcon.int0ie = 1;
0x130C	0x88F2      	BSF         INTCON, 4 
;motor.c,106 :: 		intcon.int0if = 0;
0x130E	0x92F2      	BCF         INTCON, 1 
;motor.c,107 :: 		intcon.intedg0 = 1;
0x1310	0x8CF2      	BSF         INTCON, 6 
;motor.c,108 :: 		trisb.rb0 = 1; //definindo rb0 como in
0x1312	0x8093      	BSF         TRISB, 0 
;motor.c,111 :: 		t0con.t08bit = 0;       // 16 bits
0x1314	0x9CD5      	BCF         T0CON, 6 
;motor.c,112 :: 		t0con.t0cs = 0;         // internal clock => crystal/4
0x1316	0x9AD5      	BCF         T0CON, 5 
;motor.c,113 :: 		t0con.psa = 0;          // prescaler on
0x1318	0x96D5      	BCF         T0CON, 3 
;motor.c,115 :: 		t0con.t0ps2 = 1;
0x131A	0x84D5      	BSF         T0CON, 2 
;motor.c,116 :: 		t0con.t0ps1 = 1;
0x131C	0x82D5      	BSF         T0CON, 1 
;motor.c,117 :: 		t0con.t0ps0 = 1;
0x131E	0x80D5      	BSF         T0CON, 0 
;motor.c,119 :: 		tmr0h = COUNTER >> 8;  // load timer 0 COUNTER - 1st tmr0h
0x1320	0x0EF0      	MOVLW       240
0x1322	0x6ED7      	MOVWF       TMR0H 
;motor.c,120 :: 		tmr0l = COUNTER;       // load timer 0 COUNTER - 2nd tmr0l
0x1324	0x0EBC      	MOVLW       188
0x1326	0x6ED6      	MOVWF       TMR0L 
;motor.c,122 :: 		intcon.tmr0if=0;
0x1328	0x94F2      	BCF         INTCON, 2 
;motor.c,123 :: 		intcon.tmr0ie=1;
0x132A	0x8AF2      	BSF         INTCON, 5 
;motor.c,125 :: 		t0con.tmr0on=1;         // timer on
0x132C	0x8ED5      	BSF         T0CON, 7 
;motor.c,128 :: 		t3con.rd16 = 1;
0x132E	0x8EB1      	BSF         T3CON, 7 
;motor.c,129 :: 		t3con.t3ccp2 = 1;
0x1330	0x8CB1      	BSF         T3CON, 6 
;motor.c,130 :: 		t3con.t3ckps1 = 0;
0x1332	0x9AB1      	BCF         T3CON, 5 
;motor.c,131 :: 		t3con.t3ckps0 = 1;
0x1334	0x88B1      	BSF         T3CON, 4 
;motor.c,132 :: 		t3con.tmr3cs = 0;
0x1336	0x92B1      	BCF         T3CON, 1 
;motor.c,135 :: 		intcon3.int1ie = 1;
0x1338	0x86F0      	BSF         INTCON3, 3 
;motor.c,136 :: 		intcon3.int1if = 0;
0x133A	0x90F0      	BCF         INTCON3, 0 
;motor.c,139 :: 		trisb.rb1 = 1;
0x133C	0x8293      	BSF         TRISB, 1 
;motor.c,143 :: 		trisb.rb4 = 0;
0x133E	0x9893      	BCF         TRISB, 4 
;motor.c,144 :: 		trisb.rb5 = 0;
0x1340	0x9A93      	BCF         TRISB, 5 
;motor.c,145 :: 		trisb.rb6 = 0;
0x1342	0x9C93      	BCF         TRISB, 6 
;motor.c,146 :: 		trisb.rb7 = 0;
0x1344	0x9E93      	BCF         TRISB, 7 
;motor.c,148 :: 		portb.rb4 = 0;
0x1346	0x9881      	BCF         PORTB, 4 
;motor.c,149 :: 		portb.rb5 = 0;
0x1348	0x9A81      	BCF         PORTB, 5 
;motor.c,150 :: 		portb.rb6 = 0;
0x134A	0x9C81      	BCF         PORTB, 6 
;motor.c,151 :: 		portb.rb7 = 0;
0x134C	0x9E81      	BCF         PORTB, 7 
;motor.c,155 :: 		trisa.ra2 = 1;
0x134E	0x8492      	BSF         TRISA, 2 
;motor.c,156 :: 		trisa.ra4 = 1;
0x1350	0x8892      	BSF         TRISA, 4 
;motor.c,157 :: 		trisa.ra5 = 1;
0x1352	0x8A92      	BSF         TRISA, 5 
;motor.c,158 :: 		trisb.rb3 = 1;
0x1354	0x8693      	BSF         TRISB, 3 
;motor.c,160 :: 		while(1)
L_main4:
;motor.c,162 :: 		lcd_cmd(_LCD_CLEAR);
0x1356	0x0E01      	MOVLW       1
0x1358	0x6E79      	MOVWF       FARG_Lcd_Cmd_out_char 
0x135A	0xF000ECBA  	CALL        _Lcd_Cmd, 0
;motor.c,163 :: 		FloatToStr(freq, str);
0x135E	0xF064C039  	MOVFF       _freq, FARG_FloatToStr_fnum
0x1362	0xF065C03A  	MOVFF       _freq+1, FARG_FloatToStr_fnum+1
0x1366	0xF066C03B  	MOVFF       _freq+2, FARG_FloatToStr_fnum+2
0x136A	0xF067C03C  	MOVFF       _freq+3, FARG_FloatToStr_fnum+3
0x136E	0x0E4F      	MOVLW       _str
0x1370	0x6E68      	MOVWF       FARG_FloatToStr_str 
0x1372	0x0E00      	MOVLW       hi_addr(_str)
0x1374	0x6E69      	MOVWF       FARG_FloatToStr_str+1 
0x1376	0xF004EC27  	CALL        _FloatToStr, 0
;motor.c,164 :: 		lcd_out(1,1,str);
0x137A	0x0E01      	MOVLW       1
0x137C	0x6E64      	MOVWF       FARG_Lcd_Out_row 
0x137E	0x0E01      	MOVLW       1
0x1380	0x6E65      	MOVWF       FARG_Lcd_Out_column 
0x1382	0x0E4F      	MOVLW       _str
0x1384	0x6E66      	MOVWF       FARG_Lcd_Out_text 
0x1386	0x0E00      	MOVLW       hi_addr(_str)
0x1388	0x6E67      	MOVWF       FARG_Lcd_Out_text+1 
0x138A	0xDD7C      	RCALL       _Lcd_Out
;motor.c,165 :: 		lcd_out(1,13,"Hz");
0x138C	0x0E01      	MOVLW       1
0x138E	0x6E64      	MOVWF       FARG_Lcd_Out_row 
0x1390	0x0E0D      	MOVLW       13
0x1392	0x6E65      	MOVWF       FARG_Lcd_Out_column 
0x1394	0x0E3D      	MOVLW       ?lstr1_motor
0x1396	0x6E66      	MOVWF       FARG_Lcd_Out_text 
0x1398	0x0E00      	MOVLW       hi_addr(?lstr1_motor)
0x139A	0x6E67      	MOVWF       FARG_Lcd_Out_text+1 
0x139C	0xDD73      	RCALL       _Lcd_Out
;motor.c,167 :: 		IntToStr(setPoint, str);
0x139E	0xF064C028  	MOVFF       _setPoint, FARG_IntToStr_input
0x13A2	0xF065C029  	MOVFF       _setPoint+1, FARG_IntToStr_input+1
0x13A6	0x0E4F      	MOVLW       _str
0x13A8	0x6E66      	MOVWF       FARG_IntToStr_output 
0x13AA	0x0E00      	MOVLW       hi_addr(_str)
0x13AC	0x6E67      	MOVWF       FARG_IntToStr_output+1 
0x13AE	0xDDA8      	RCALL       _IntToStr
;motor.c,168 :: 		lcd_out(2,1,"SetPoint: ");
0x13B0	0x0E02      	MOVLW       2
0x13B2	0x6E64      	MOVWF       FARG_Lcd_Out_row 
0x13B4	0x0E01      	MOVLW       1
0x13B6	0x6E65      	MOVWF       FARG_Lcd_Out_column 
0x13B8	0x0E2A      	MOVLW       ?lstr2_motor
0x13BA	0x6E66      	MOVWF       FARG_Lcd_Out_text 
0x13BC	0x0E00      	MOVLW       hi_addr(?lstr2_motor)
0x13BE	0x6E67      	MOVWF       FARG_Lcd_Out_text+1 
0x13C0	0xDD61      	RCALL       _Lcd_Out
;motor.c,169 :: 		lcd_out(2,11,str);
0x13C2	0x0E02      	MOVLW       2
0x13C4	0x6E64      	MOVWF       FARG_Lcd_Out_row 
0x13C6	0x0E0B      	MOVLW       11
0x13C8	0x6E65      	MOVWF       FARG_Lcd_Out_column 
0x13CA	0x0E4F      	MOVLW       _str
0x13CC	0x6E66      	MOVWF       FARG_Lcd_Out_text 
0x13CE	0x0E00      	MOVLW       hi_addr(_str)
0x13D0	0x6E67      	MOVWF       FARG_Lcd_Out_text+1 
0x13D2	0xDD58      	RCALL       _Lcd_Out
;motor.c,172 :: 		percent = ADC_Read(0)/1023.0;
0x13D4	0x6A64      	CLRF        FARG_ADC_Read_channel 
0x13D6	0xDE37      	RCALL       _ADC_Read
0x13D8	0xDF75      	RCALL       _Word2Double
0x13DA	0x0E00      	MOVLW       0
0x13DC	0x6E04      	MOVWF       R4 
0x13DE	0x0EC0      	MOVLW       192
0x13E0	0x6E05      	MOVWF       R5 
0x13E2	0x0E7F      	MOVLW       127
0x13E4	0x6E06      	MOVWF       R6 
0x13E6	0x0E88      	MOVLW       136
0x13E8	0x6E07      	MOVWF       R7 
0x13EA	0xDEAE      	RCALL       _Div_32x32_FP
0x13EC	0xF035C000  	MOVFF       R0, _percent
0x13F0	0xF036C001  	MOVFF       R1, _percent+1
0x13F4	0xF037C002  	MOVFF       R2, _percent+2
0x13F8	0xF038C003  	MOVFF       R3, _percent+3
;motor.c,173 :: 		duty = percent*255;
0x13FC	0xF000C035  	MOVFF       _percent, R0
0x1400	0xF001C036  	MOVFF       _percent+1, R1
0x1404	0xF002C037  	MOVFF       _percent+2, R2
0x1408	0xF003C038  	MOVFF       _percent+3, R3
0x140C	0x0E00      	MOVLW       0
0x140E	0x6E04      	MOVWF       R4 
0x1410	0x0E00      	MOVLW       0
0x1412	0x6E05      	MOVWF       R5 
0x1414	0x0E7F      	MOVLW       127
0x1416	0x6E06      	MOVWF       R6 
0x1418	0x0E86      	MOVLW       134
0x141A	0x6E07      	MOVWF       R7 
0x141C	0xF002ECFE  	CALL        _Mul_32x32_FP, 0
0x1420	0xDC20      	RCALL       _Double2Byte
0x1422	0xF040C000  	MOVFF       R0, _duty
;motor.c,174 :: 		PWM1_Set_Duty(duty);
0x1426	0xF064C040  	MOVFF       _duty, FARG_PWM1_Set_Duty_new_duty
0x142A	0xDDD7      	RCALL       _PWM1_Set_Duty
;motor.c,176 :: 		Delay_ms(800);
0x142C	0x0E09      	MOVLW       9
0x142E	0x6E0B      	MOVWF       R11, 0
0x1430	0x0E1E      	MOVLW       30
0x1432	0x6E0C      	MOVWF       R12, 0
0x1434	0x0EE4      	MOVLW       228
0x1436	0x6E0D      	MOVWF       R13, 0
L_main6:
0x1438	0x2E0D      	DECFSZ      R13, 1, 0
0x143A	0xD7FE      	BRA         L_main6
0x143C	0x2E0C      	DECFSZ      R12, 1, 0
0x143E	0xD7FC      	BRA         L_main6
0x1440	0x2E0B      	DECFSZ      R11, 1, 0
0x1442	0xD7FA      	BRA         L_main6
0x1444	0x0000      	NOP
;motor.c,177 :: 		}
0x1446	0xD787      	BRA         L_main4
;motor.c,178 :: 		}
L_end_main:
0x1448	0xD7FF      	BRA         $+0
; end of _main
0x1472	0xF028EE10  	LFSR        1, 40
0x1476	0x0E27      	MOVLW       39
0x1478	0x6E00      	MOVWF       R0 
0x147A	0x0E01      	MOVLW       1
0x147C	0x6E01      	MOVWF       R1 
0x147E	0x0E4A      	MOVLW       74
0x1480	0x6EF6      	MOVWF       4086 
0x1482	0x0E14      	MOVLW       20
0x1484	0x6EF7      	MOVWF       TBLPTRH 
0x1486	0x0E00      	MOVLW       0
0x1488	0x6EF8      	MOVWF       TBLPTRU 
0x148A	0xF007EC3A  	CALL        3700, 0
0x148E	0x0012      	RETURN      0
;motor.c,0 :: ?ICS_setPoint
0x144A	0x0000 ;?ICS_setPoint+0
; end of ?ICS_setPoint
;motor.c,0 :: ?ICS?lstr2_motor
0x144C	0x6553 ;?ICS?lstr2_motor+0
0x144E	0x5074 ;?ICS?lstr2_motor+2
0x1450	0x696F ;?ICS?lstr2_motor+4
0x1452	0x746E ;?ICS?lstr2_motor+6
0x1454	0x203A ;?ICS?lstr2_motor+8
0x1456	0x00 ;?ICS?lstr2_motor+10
; end of ?ICS?lstr2_motor
;motor.c,0 :: ?ICS_percent
0x1457	0x0000 ;?ICS_percent+0
0x1459	0x0000 ;?ICS_percent+2
; end of ?ICS_percent
;motor.c,0 :: ?ICS_freq
0x145B	0x0000 ;?ICS_freq+0
0x145D	0x0000 ;?ICS_freq+2
; end of ?ICS_freq
;motor.c,0 :: ?ICS?lstr1_motor
0x145F	0x7A48 ;?ICS?lstr1_motor+0
0x1461	0x00 ;?ICS?lstr1_motor+2
; end of ?ICS?lstr1_motor
;motor.c,0 :: ?ICS_duty
0x1462	0x00 ;?ICS_duty+0
; end of ?ICS_duty
;motor.c,0 :: ?ICS_tempSetPoint
0x1463	0x0000 ;?ICS_tempSetPoint+0
; end of ?ICS_tempSetPoint
;motor.c,0 :: ?ICS_pulse_count
0x1465	0x0000 ;?ICS_pulse_count+0
; end of ?ICS_pulse_count
;__Lib_Conversions.c,0 :: ?ICS?lstr1___Lib_Conversions
0x1467	0x614E ;?ICS?lstr1___Lib_Conversions+0
0x1469	0x004E ;?ICS?lstr1___Lib_Conversions+2
; end of ?ICS?lstr1___Lib_Conversions
;__Lib_Conversions.c,0 :: ?ICS?lstr2___Lib_Conversions
0x146B	0x0030 ;?ICS?lstr2___Lib_Conversions+0
; end of ?ICS?lstr2___Lib_Conversions
;__Lib_Conversions.c,0 :: ?ICS?lstr3___Lib_Conversions
0x146D	0x4E49 ;?ICS?lstr3___Lib_Conversions+0
0x146F	0x0046 ;?ICS?lstr3___Lib_Conversions+2
; end of ?ICS?lstr3___Lib_Conversions
Symbol List:
//** Routines locations **
//ADDRESS    SIZE    PROCEDURE
//----------------------------------------------
0x0008     [286]    _interrupt
0x0126      [22]    _Delay_5500us
0x013C      [10]    _Delay_50us
0x0146       [6]    _Delay_1us
0x014C      [26]    _SETFUN32
0x0166      [14]    _RES032
0x0174     [124]    _Lcd_Cmd
0x01F0      [24]    _SETFOV32
0x0208      [54]    _Div_16x16_U
0x023E       [8]    _FIXSIGN32
0x0246      [12]    _Delay_22us
0x0252      [28]    _SETIOV3224
0x026E      [76]    _strcpy
0x02BA      [30]    _Div_8x8_U
0x02D8     [114]    _NRM3232
0x034A     [538]    _keyHandler
0x0564       [8]    _SETFDZ32
0x056C     [144]    _WordToStr
0x05FC     [288]    _Mul_32x32_FP
0x071C     [206]    _Compare_Double
0x07EA      [12]    _Lcd_Chr_CP
0x07F6      [80]    _Mul_16x16_U
0x0846       [8]    _PWM1_Init
0x084E    [1044]    _FloatToStr
0x0C62     [156]    _Double2Byte
0x0CFE      [10]    _PWM1_Start
0x0D08     [298]    _keypadHandler
0x0E32      [66]    _Int2Double
0x0E74      [16]    ___CC2DW
0x0E84     [124]    _Lcd_Out
0x0F00     [218]    _IntToStr
0x0FDA     [108]    _PWM1_Set_Duty
0x1046      [62]    _ADC_Read
0x1084     [196]    _Lcd_Init
0x1148     [380]    _Div_32x32_FP
0x12C4      [42]    _Word2Double
0x12EE     [348]    _main
//** Variables locations ** 
//ADDRESS    SIZE    VARIABLE
//----------------------------------------------
0x0000       [1]    FLASH_Erase_64_SaveINTCON_L0
0x0000       [1]    __Lib_SoftI2C_PutZerosToLATSda_temp_sda_L0
0x0000       [1]    R0
0x0000       [1]    __Lib_SoftI2C_PutZerosToLATScl_temp_scl_L0
0x0000       [1]    UART1_Init_tmp_L0
0x0000       [1]    EEPROM_Write_SaveINTCON_L0
0x0000       [1]    SPI1_Write_tmp_L0
0x0001       [1]    __Lib_PS2_Wait_Falling_nsample_L0
0x0001       [1]    R1
0x0001       [2]    FLASH_Read_N_Bytes_i_L0
0x0001       [1]    UART1_Read___tmp_UART1_Read_L0
0x0001       [1]    __Lib_TFT_JPEG_FileReadBytes_Result_L0
0x0001       [1]    FLASH_Erase_Write_64_i_L0
0x0001       [1]    FLASH_Write_8_i_L0
0x0001       [1]    __Lib_TFT_16bit_JPEG_FileRead_i_L0
0x0001       [1]    __Lib_TFT_16bit_JPEG_FileReadBytes_Result_L0
0x0001       [1]    I2C1_Rd_tmp_L0
0x0001       [1]    ispunct_rslt_L0
0x0001       [1]    __Lib_TFT_JPEG_FileRead_i_L0
0x0002       [1]    FLASH_Erase_Write_64_j_L0
0x0002       [2]    strlen_cp_L0
0x0002       [1]    R2
0x0002       [2]    memset_pp_L0
0x0002       [2]    memchr_s_L0
0x0002       [2]    memcpy_dd_L0
0x0002       [1]    FLASH_Write_8_SaveINTCON_L0
0x0003       [2]    memmove_tt_L0
0x0003       [1]    R3
0x0003       [2]    __Lib_MmcFat16_f16_toInt_l_L0
0x0003       [1]    MM_Init_i_L0
0x0003       [1]    FLASH_Erase_Write_64_SaveINTCON_L0
0x0003       [2]    Ltrim_original_L0
0x0003       [2]    MM_TotalFreeMemSize_Tot_L0
0x0004       [2]    strcpy_cp_L0
0x0004       [2]    strncat_cp_L0
0x0004       [2]    strncpy_cp_L0
0x0004       [2]    frexp_pom_L0
0x0004       [2]    memcpy_ss_L0
0x0004       [2]    strcat_cp_L0
0x0004       [1]    R4
0x0004       [2]    __Lib_MemManager_MM_GetMemAlign_P_L0
0x0005       [2]    LongIntToHex_input_half_L0
0x0005       [2]    LongWordToHex_input_half_L0
0x0005       [2]    memmove_ff_L0
0x0005       [1]    R5
0x0005       [1]    MM_TotalFreeMemSize_i_L0
0x0005       [2]    Ltrim_p_L0
0x0006       [1]    R6
0x0006       [1]    __Lib_MemManager_MM_GetMemAlign_i_L0
0x0007       [1]    R7
0x0007       [1]    __Lib_TFT_JPEG_GenerateHuffmanTables_bLength_L0
0x0007       [1]    __Lib_TFT_16bit_JPEG_GenerateHuffmanTables_bLength_L0
0x0008       [1]    __Lib_TFT_16bit_JPEG_GenerateHuffmanTables_bTable_L0
0x0008       [1]    R8
0x0008       [1]    __Lib_TFT_JPEG_GenerateHuffmanTables_bTable_L0
0x0009       [4]    __Lib_MmcFat16_f16_toLong_l_L0
0x0009       [1]    R9
0x000A       [1]    R10
0x000B       [1]    R11
0x000C       [1]    R12
0x000D       [1]    R13
0x000E       [1]    R14
0x000F       [1]    R15
0x0010       [1]    R16
0x0011       [1]    R17
0x0012       [1]    R18
0x0013       [1]    R19
0x0014       [1]    R20
0x0028       [2]    _setPoint
0x002A      [11]    ?lstr2_motor
0x0035       [4]    _percent
0x0039       [4]    _freq
0x003D       [3]    ?lstr1_motor
0x0040       [1]    _duty
0x0041       [2]    _tempSetPoint
0x0043       [2]    _pulse_count
0x0045       [4]    ?lstr1___Lib_Conversions
0x0049       [2]    ?lstr2___Lib_Conversions
0x004B       [4]    ?lstr3___Lib_Conversions
0x004F      [20]    _str
0x0063       [0]    __Lib_Lcd_cmd_status
0x0064       [1]    FARG_ADC_Read_channel
0x0064       [1]    FARG_Lcd_Out_row
0x0064       [4]    FARG_PWM1_Init_PWM_Freq
0x0064       [1]    FARG_PWM1_Set_Duty_new_duty
0x0064       [4]    FARG_FloatToStr_fnum
0x0064       [2]    FARG_IntToStr_input
0x0065       [1]    FARG_Lcd_Out_column
0x0066       [2]    FARG_Lcd_Out_text
0x0066       [2]    FARG_IntToStr_output
0x0068       [2]    FARG_FloatToStr_str
0x0068       [2]    IntToStr_i_L0
0x0068       [1]    Lcd_Out_i_L0
0x006A       [1]    FloatToStr_i_L0
0x006A       [2]    IntToStr_negative_L0
0x006B       [1]    FloatToStr_d_L0
0x006C       [2]    IntToStr_inword_L0
0x006C       [4]    FloatToStr_un_L0
0x0070       [1]    FloatToStr_bpoint_L0
0x0071       [1]    FloatToStr_dexpon_L0
0x0072       [2]    FARG_WordToStr_input
0x0072       [1]    FARG_Lcd_Chr_CP_out_char
0x0072       [2]    FARG_strcpy_to
0x0074       [2]    FARG_WordToStr_output
0x0074       [2]    FARG_strcpy_from
0x0076       [1]    WordToStr_len_L0
0x0077       [2]    FLOC__WordToStr
0x0079       [1]    FARG_Lcd_Cmd_out_char
0x007A       [1]    keypadHandler_i_L0
0x007B       [1]    keypadHandler_type_L0
0x007C       [2]    keypadHandler_result_L0
0x007E       [1]    keypadHandler_columnCode_L0
0x0081       [2]    FARG_keyHandler_key
0x0083       [2]    FARG_keyHandler_type
0x0085       [2]    keyHandler_result_L0
0x0F80       [1]    PORTA
0x0F81       [1]    PORTB
0x0F83       [0]    RD6_bit
0x0F83       [0]    RD7_bit
0x0F83       [0]    RD4_bit
0x0F83       [0]    RD5_bit
0x0F83       [0]    lcd_d7
0x0F83       [0]    lcd_d6
0x0F83       [0]    lcd_d4
0x0F83       [0]    lcd_d5
0x0F84       [0]    RE1_bit
0x0F84       [0]    RE2_bit
0x0F84       [0]    lcd_rs
0x0F84       [0]    lcd_en
0x0F92       [1]    TRISA
0x0F93       [1]    TRISB
0x0F94       [0]    TRISC2_bit
0x0F95       [0]    lcd_d5_direction
0x0F95       [0]    lcd_d4_direction
0x0F95       [0]    lcd_d7_direction
0x0F95       [0]    lcd_d6_direction
0x0F95       [0]    TRISD5_bit
0x0F95       [0]    TRISD6_bit
0x0F95       [0]    TRISD7_bit
0x0F95       [0]    TRISD4_bit
0x0F96       [0]    TRISE2_bit
0x0F96       [0]    lcd_en_direction
0x0F96       [0]    lcd_rs_direction
0x0F96       [0]    TRISE1_bit
0x0FA0       [1]    PIE2
0x0FA1       [1]    PIR2
0x0FB1       [1]    T3CON
0x0FB2       [1]    TMR3L
0x0FB3       [1]    TMR3H
0x0FBD       [1]    CCP1CON
0x0FBE       [1]    CCPR1L
0x0FC1       [1]    ADCON1
0x0FC2       [1]    ADCON0
0x0FC3       [1]    ADRESL
0x0FC4       [1]    ADRESH
0x0FCA       [1]    T2CON
0x0FCB       [1]    PR2
0x0FD5       [1]    T0CON
0x0FD6       [1]    TMR0L
0x0FD7       [1]    TMR0H
0x0FD8       [1]    STATUS
0x0FD9       [1]    FSR2L
0x0FDA       [1]    FSR2H
0x0FDE       [1]    POSTINC2
0x0FE0       [1]    BSR
0x0FE1       [1]    FSR1L
0x0FE2       [1]    FSR1H
0x0FE4       [1]    PREINC1
0x0FE6       [1]    POSTINC1
0x0FE7       [1]    INDF1
0x0FE8       [1]    WREG
0x0FE9       [1]    FSR0L
0x0FEA       [1]    FSR0H
0x0FEE       [1]    POSTINC0
0x0FF0       [1]    INTCON3
0x0FF2       [1]    INTCON
0x0FF3       [1]    PRODL
0x0FF4       [1]    PRODH
0x0FF5       [1]    TABLAT
0x0FF6       [1]    TBLPTRL
0x0FF7       [1]    TBLPTRH
0x0FF8       [1]    TBLPTRU
//** Constants locations ** 
//ADDRESS    SIZE    CONSTANT
//----------------------------------------------
0x144A       [2]    ?ICS_setPoint
0x144C      [11]    ?ICS?lstr2_motor
0x1457       [4]    ?ICS_percent
0x145B       [4]    ?ICS_freq
0x145F       [3]    ?ICS?lstr1_motor
0x1462       [1]    ?ICS_duty
0x1463       [2]    ?ICS_tempSetPoint
0x1465       [2]    ?ICS_pulse_count
0x1467       [4]    ?ICS?lstr1___Lib_Conversions
0x146B       [2]    ?ICS?lstr2___Lib_Conversions
0x146D       [4]    ?ICS?lstr3___Lib_Conversions
//** Label List: ** 
//----------------------------------------------
  L_interrupt0
  L_interrupt1
  L_interrupt2
  L_interrupt3
  L_main4
  L_main5
  L_main6
  L_keypadHandler7
  L_keypadHandler8
  L_keypadHandler9
  L_keypadHandler10
  L_keypadHandler11
  L_keypadHandler12
  L_keyHandler13
  L_keyHandler14
  L_keyHandler15
  L_keyHandler16
  L_keyHandler17
  L_keyHandler18
  L_keyHandler19
  L_keyHandler20
  L_keyHandler21
  L_keyHandler22
  L_keyHandler23
  L_keyHandler24
  L_keyHandler25
  L_keyHandler26
  L_keyHandler27
  L_keyHandler28
  L_keyHandler29
  L_keyHandler30
  L_end_interrupt
  _interrupt
  L__interrupt32
  L_end_main
  _main
  L_end_keypadHandler
  _keypadHandler
  L__keypadHandler35
  L__keypadHandler36
  L__keypadHandler37
  L__keypadHandler38
  L__keypadHandler39
  L__keypadHandler40
  L_end_keyHandler
  _keyHandler
  L__keyHandler42
  L__keyHandler43
  L__keyHandler44
  L__keyHandler45
  L__keyHandler46
  L__keyHandler47
  L__keyHandler48
  L__keyHandler49
  L__keyHandler50
  L__keyHandler51
  L__keyHandler52
  L__keyHandler53
  L__keyHandler54
  L__keyHandler55
  L__keyHandler56
  L__keyHandler57
  L_ADC_Get_Sample0
  L_ADC_Get_Sample1
  L_ADC_Read2
  L_ADC_Read3
  L_end_ADC_Init
  _ADC_Init
  L_end_ADC_Get_Sample
  _ADC_Get_Sample
  L_end_ADC_Read
  _ADC_Read
  L_ByteToStr0
  L_ByteToStr1
  L_ByteToStr2
  L_ByteToStr3
  L_ByteToStr4
  L_ByteToStr5
  L_WordToStr6
  L_WordToStr7
  L_WordToStr8
  L_WordToStr9
  L_WordToStr10
  L_WordToStr11
  L_WordToStrWithZeros12
  L_WordToStrWithZeros13
  L_WordToStrWithZeros14
  L_WordToStrWithZeros15
  L_WordToStrWithZeros16
  L_ShortToStr17
  L_ShortToStr18
  L_ShortToStr19
  L_ShortToStr20
  L_ShortToStr21
  L_ShortToStr22
  L_IntToStr23
  L_IntToStr24
  L_IntToStr25
  L_IntToStr26
  L_IntToStr27
  L_IntToStr28
  L_IntToStrWithZeros29
  L_IntToStrWithZeros30
  L_IntToStrWithZeros31
  L_IntToStrWithZeros32
  L_IntToStrWithZeros33
  L_IntToStrWithZeros34
  L_IntToStrWithZeros35
  L_IntToStrWithZeros36
  L_IntToStrWithZeros37
  L_LongWordToStr38
  L_LongWordToStr39
  L_LongWordToStr40
  L_LongWordToStr41
  L_LongWordToStr42
  L_LongWordToStr43
  L_LongWordToStrWithZeros44
  L_LongWordToStrWithZeros45
  L_LongWordToStrWithZeros46
  L_LongWordToStrWithZeros47
  L_LongWordToStrWithZeros48
  L_LongToStr49
  L_LongToStr50
  L_LongToStr51
  L_LongToStr52
  L_LongToStr53
  L_LongToStr54
  L_LongIntToStrWithZeros55
  L_LongIntToStrWithZeros56
  L_LongIntToStrWithZeros57
  L_LongIntToStrWithZeros58
  L_LongIntToStrWithZeros59
  L_LongIntToStrWithZeros60
  L_LongIntToStrWithZeros61
  L_LongIntToStrWithZeros62
  L_LongIntToStrWithZeros63
  L_Dec2Bcd64
  L_Dec2Bcd65
  L_Rtrim66
  L_Rtrim67
  L_Rtrim68
  L_Rtrim69
  L_Ltrim70
  L_Ltrim71
  L_Ltrim72
  L_Ltrim73
  L_Ltrim74
  L_Ltrim75
  L_FloatToStr76
