;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 17/04/2017 09:56:42
;----------------------------------------------

;Address Opcode 	ASM
0x1334	0x0E3D      	MOVLW       alarm_str_L2_L2
0x1336	0x6FC3      	MOVWF       FARG_Lcd_Out_text, 1
0x1338	0x0E01      	MOVLW       hi_addr(alarm_str_L2_L2)
0x133A	0x6FC4      	MOVWF       FARG_Lcd_Out_text+1, 1
0x133C	0xF001ECDD  	CALL        _Lcd_Out, 0
;alarme.c,243 :: 		}
L_alarm20:
;alarme.c,244 :: 		}
L_alarm13:
;alarme.c,245 :: 		}
0x1340	0xD075      	BRA         L_alarm21
L_alarm4:
;alarme.c,253 :: 		IntToStr(vSensor1, str1);
0x1342	0xF000C0E2  	MOVFF       _vSensor1, R0
0x1346	0xF001C0E3  	MOVFF       _vSensor1+1, R1
0x134A	0xF002C0E4  	MOVFF       _vSensor1+2, R2
0x134E	0xF003C0E5  	MOVFF       _vSensor1+3, R3
0x1352	0xF003EC30  	CALL        _Double2Int, 0
0x1356	0xF1C1C000  	MOVFF       R0, FARG_IntToStr_input
0x135A	0xF1C2C001  	MOVFF       R1, FARG_IntToStr_input+1
0x135E	0x0EB5      	MOVLW       alarm_str1_L1
0x1360	0x0101      	MOVLB       1
0x1362	0x6FC3      	MOVWF       FARG_IntToStr_output, 1
0x1364	0x0E01      	MOVLW       hi_addr(alarm_str1_L1)
0x1366	0x6FC4      	MOVWF       FARG_IntToStr_output+1, 1
0x1368	0xDC8D      	RCALL       _IntToStr
;alarme.c,254 :: 		IntToStr(vSensor2, str2);
0x136A	0xF000C0E6  	MOVFF       _vSensor2, R0
0x136E	0xF001C0E7  	MOVFF       _vSensor2+1, R1
0x1372	0xF002C0E8  	MOVFF       _vSensor2+2, R2
0x1376	0xF003C0E9  	MOVFF       _vSensor2+3, R3
0x137A	0xF003EC30  	CALL        _Double2Int, 0
0x137E	0xF1C1C000  	MOVFF       R0, FARG_IntToStr_input
0x1382	0xF1C2C001  	MOVFF       R1, FARG_IntToStr_input+1
0x1386	0x0EBA      	MOVLW       alarm_str2_L1
0x1388	0x6FC3      	MOVWF       FARG_IntToStr_output, 1
0x138A	0x0E01      	MOVLW       hi_addr(alarm_str2_L1)
0x138C	0x6FC4      	MOVWF       FARG_IntToStr_output+1, 1
0x138E	0xDC7A      	RCALL       _IntToStr
;alarme.c,256 :: 		strcat(str, str1);
0x1390	0x0E79      	MOVLW       alarm_str_L1
0x1392	0x6FC1      	MOVWF       FARG_strcat_to, 1
0x1394	0x0E01      	MOVLW       hi_addr(alarm_str_L1)
0x1396	0x6FC2      	MOVWF       FARG_strcat_to+1, 1
0x1398	0x0EB5      	MOVLW       alarm_str1_L1
0x139A	0x6FC3      	MOVWF       FARG_strcat_from, 1
0x139C	0x0E01      	MOVLW       hi_addr(alarm_str1_L1)
0x139E	0x6FC4      	MOVWF       FARG_strcat_from+1, 1
0x13A0	0xF002EC1F  	CALL        _strcat, 0
;alarme.c,257 :: 		strcat(str, "V ");
0x13A4	0x0E79      	MOVLW       alarm_str_L1
0x13A6	0x6FC1      	MOVWF       FARG_strcat_to, 1
0x13A8	0x0E01      	MOVLW       hi_addr(alarm_str_L1)
0x13AA	0x6FC2      	MOVWF       FARG_strcat_to+1, 1
0x13AC	0x0EF3      	MOVLW       ?lstr7_alarme
0x13AE	0x6FC3      	MOVWF       FARG_strcat_from, 1
0x13B0	0x0E00      	MOVLW       hi_addr(?lstr7_alarme)
0x13B2	0x6FC4      	MOVWF       FARG_strcat_from+1, 1
0x13B4	0xF002EC1F  	CALL        _strcat, 0
;alarme.c,258 :: 		strcat(str, str2);
0x13B8	0x0E79      	MOVLW       alarm_str_L1
0x13BA	0x6FC1      	MOVWF       FARG_strcat_to, 1
0x13BC	0x0E01      	MOVLW       hi_addr(alarm_str_L1)
0x13BE	0x6FC2      	MOVWF       FARG_strcat_to+1, 1
0x13C0	0x0EBA      	MOVLW       alarm_str2_L1
0x13C2	0x6FC3      	MOVWF       FARG_strcat_from, 1
0x13C4	0x0E01      	MOVLW       hi_addr(alarm_str2_L1)
0x13C6	0x6FC4      	MOVWF       FARG_strcat_from+1, 1
0x13C8	0xF002EC1F  	CALL        _strcat, 0
;alarme.c,259 :: 		strcat(str, "V");
0x13CC	0x0E79      	MOVLW       alarm_str_L1
0x13CE	0x6FC1      	MOVWF       FARG_strcat_to, 1
0x13D0	0x0E01      	MOVLW       hi_addr(alarm_str_L1)
0x13D2	0x6FC2      	MOVWF       FARG_strcat_to+1, 1
0x13D4	0x0EF6      	MOVLW       ?lstr8_alarme
0x13D6	0x6FC3      	MOVWF       FARG_strcat_from, 1
0x13D8	0x0E00      	MOVLW       hi_addr(?lstr8_alarme)
0x13DA	0x6FC4      	MOVWF       FARG_strcat_from+1, 1
0x13DC	0xF002EC1F  	CALL        _strcat, 0
;alarme.c,261 :: 		if(strcmp(lastText, str))
0x13E0	0x0E21      	MOVLW       _lastText
0x13E2	0x6FC1      	MOVWF       FARG_strcmp_s1, 1
0x13E4	0x0E00      	MOVLW       hi_addr(_lastText)
0x13E6	0x6FC2      	MOVWF       FARG_strcmp_s1+1, 1
0x13E8	0x0E79      	MOVLW       alarm_str_L1
0x13EA	0x6FC3      	MOVWF       FARG_strcmp_s2, 1
0x13EC	0x0E01      	MOVLW       hi_addr(alarm_str_L1)
0x13EE	0x6FC4      	MOVWF       FARG_strcmp_s2+1, 1
0x13F0	0xDD3D      	RCALL       _strcmp
0x13F2	0x5000      	MOVF        R0, 0 
0x13F4	0x1001      	IORWF       R1, 0 
0x13F6	0xE01A      	BZ          L_alarm22
;alarme.c,263 :: 		Lcd_Cmd(_LCD_CLEAR);
0x13F8	0x0E01      	MOVLW       1
0x13FA	0x0101      	MOVLB       1
0x13FC	0x6FD2      	MOVWF       FARG_Lcd_Cmd_out_char, 1
0x13FE	0xF000ECBB  	CALL        _Lcd_Cmd, 0
;alarme.c,264 :: 		strcpy(lastText, str);
0x1402	0x0E21      	MOVLW       _lastText
0x1404	0x0101      	MOVLB       1
0x1406	0x6FC1      	MOVWF       FARG_strcpy_to, 1
0x1408	0x0E00      	MOVLW       hi_addr(_lastText)
0x140A	0x6FC2      	MOVWF       FARG_strcpy_to+1, 1
0x140C	0x0E79      	MOVLW       alarm_str_L1
0x140E	0x6FC3      	MOVWF       FARG_strcpy_from, 1
0x1410	0x0E01      	MOVLW       hi_addr(alarm_str_L1)
0x1412	0x6FC4      	MOVWF       FARG_strcpy_from+1, 1
0x1414	0xF002EC4F  	CALL        _strcpy, 0
;alarme.c,266 :: 		Lcd_Out(1,1,str);
0x1418	0x0E01      	MOVLW       1
0x141A	0x6FC1      	MOVWF       FARG_Lcd_Out_row, 1
0x141C	0x0E01      	MOVLW       1
0x141E	0x6FC2      	MOVWF       FARG_Lcd_Out_column, 1
0x1420	0x0E79      	MOVLW       alarm_str_L1
0x1422	0x6FC3      	MOVWF       FARG_Lcd_Out_text, 1
0x1424	0x0E01      	MOVLW       hi_addr(alarm_str_L1)
0x1426	0x6FC4      	MOVWF       FARG_Lcd_Out_text+1, 1
0x1428	0xF001ECDD  	CALL        _Lcd_Out, 0
;alarme.c,267 :: 		}
L_alarm22:
;alarme.c,268 :: 		}
L_alarm21:
;alarme.c,269 :: 		}
L_end_alarm:
0x142C	0x0012      	RETURN      0
; end of _alarm
_keypadHandler:
;alarme.c,272 :: 		void keypadHandler()
;alarme.c,279 :: 		for(i = 0, columnCode = 0x0f; (i < 4) && (columnCode==0x0f); i++)
0x142E	0x0100      	MOVLB       0
0x1430	0x6BFB      	CLRF        keypadHandler_i_L0, 1
0x1432	0x0E0F      	MOVLW       15
0x1434	0x6FD4      	MOVWF       _columnCode, 1
L_keypadHandler23:
0x1436	0x0E04      	MOVLW       4
0x1438	0x5DFB      	SUBWF       keypadHandler_i_L0, 0, 1
0x143A	0xE225      	BC          L_keypadHandler24
0x143C	0x51D4      	MOVF        _columnCode, 0, 1
0x143E	0x0A0F      	XORLW       15
0x1440	0xE122      	BNZ         L_keypadHandler24
L__keypadHandler78:
;alarme.c,281 :: 		PORTB.RB0 = 1; // digital output
0x1442	0x8081      	BSF         PORTB, 0 
;alarme.c,282 :: 		PORTB.RB1 = 1;
0x1444	0x8281      	BSF         PORTB, 1 
;alarme.c,283 :: 		PORTB.RB2 = 1;
0x1446	0x8481      	BSF         PORTB, 2 
;alarme.c,284 :: 		PORTB.RB3 = 1;
0x1448	0x8681      	BSF         PORTB, 3 
;alarme.c,285 :: 		if(i==0)PORTB.RB0 = 0; // digital output
0x144A	0x51FB      	MOVF        keypadHandler_i_L0, 0, 1
0x144C	0x0A00      	XORLW       0
0x144E	0xB4D8      	BTFSC       STATUS, 2 
0x1450	0x9081      	BCF         PORTB, 0 
L_keypadHandler28:
;alarme.c,286 :: 		if(i==1)PORTB.RB1 = 0;
0x1452	0x51FB      	MOVF        keypadHandler_i_L0, 0, 1
0x1454	0x0A01      	XORLW       1
0x1456	0xB4D8      	BTFSC       STATUS, 2 
0x1458	0x9281      	BCF         PORTB, 1 
L_keypadHandler29:
;alarme.c,287 :: 		if(i==2)PORTB.RB2 = 0;
0x145A	0x51FB      	MOVF        keypadHandler_i_L0, 0, 1
0x145C	0x0A02      	XORLW       2
0x145E	0xB4D8      	BTFSC       STATUS, 2 
0x1460	0x9481      	BCF         PORTB, 2 
L_keypadHandler30:
;alarme.c,288 :: 		if(i==3)PORTB.RB3 = 0;
0x1462	0x51FB      	MOVF        keypadHandler_i_L0, 0, 1
0x1464	0x0A03      	XORLW       3
0x1466	0xB4D8      	BTFSC       STATUS, 2 
0x1468	0x9681      	BCF         PORTB, 3 
L_keypadHandler31:
;alarme.c,289 :: 		columnCode = PORTB >> 4;
0x146A	0xF000CF81  	MOVFF       PORTB, R0
0x146E	0x3200      	RRCF        R0, 1 
0x1470	0x9E00      	BCF         R0, 7 
0x1472	0x3200      	RRCF        R0, 1 
0x1474	0x9E00      	BCF         R0, 7 
0x1476	0x3200      	RRCF        R0, 1 
0x1478	0x9E00      	BCF         R0, 7 
0x147A	0x3200      	RRCF        R0, 1 
0x147C	0x9E00      	BCF         R0, 7 
0x147E	0xF0D4C000  	MOVFF       R0, _columnCode
;alarme.c,279 :: 		for(i = 0, columnCode = 0x0f; (i < 4) && (columnCode==0x0f); i++)
0x1482	0x2BFB      	INCF        keypadHandler_i_L0, 1, 1
;alarme.c,290 :: 		}
0x1484	0xD7D8      	BRA         L_keypadHandler23
L_keypadHandler24:
;alarme.c,291 :: 		result = keyHandler(PORTB, &type);
0x1486	0xF1C1CF81  	MOVFF       PORTB, FARG_keyHandler_key
0x148A	0x0E00      	MOVLW       0
0x148C	0x0101      	MOVLB       1
0x148E	0x6FC2      	MOVWF       FARG_keyHandler_key+1, 1
0x1490	0x0EFC      	MOVLW       keypadHandler_type_L0
0x1492	0x6FC3      	MOVWF       FARG_keyHandler_type, 1
0x1494	0x0E00      	MOVLW       hi_addr(keypadHandler_type_L0)
0x1496	0x6FC4      	MOVWF       FARG_keyHandler_type+1, 1
0x1498	0xF003EC99  	CALL        _keyHandler, 0
0x149C	0xF0FDC000  	MOVFF       R0, keypadHandler_result_L0
0x14A0	0xF0FEC001  	MOVFF       R1, keypadHandler_result_L0+1
;alarme.c,292 :: 		PORTB.RB0 = 0; // digital output
0x14A4	0x9081      	BCF         PORTB, 0 
;alarme.c,293 :: 		PORTB.RB1 = 0;
0x14A6	0x9281      	BCF         PORTB, 1 
;alarme.c,294 :: 		PORTB.RB2 = 0;
0x14A8	0x9481      	BCF         PORTB, 2 
;alarme.c,295 :: 		PORTB.RB3 = 0;
0x14AA	0x9681      	BCF         PORTB, 3 
;alarme.c,297 :: 		if(edge == 1)
0x14AC	0x0100      	MOVLB       0
0x14AE	0x51D3      	MOVF        _edge, 0, 1
0x14B0	0x0A01      	XORLW       1
0x14B2	0xA4D8      	BTFSS       STATUS, 2 
0x14B4	0xD104      	BRA         L_keypadHandler32
;alarme.c,299 :: 		if(type == NUM)
0x14B6	0x51FC      	MOVF        keypadHandler_type_L0, 0, 1
0x14B8	0x0A06      	XORLW       6
0x14BA	0xE150      	BNZ         L_keypadHandler33
;alarme.c,301 :: 		if(result == 0)
0x14BC	0x0E00      	MOVLW       0
0x14BE	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x14C0	0xE102      	BNZ         L__keypadHandler93
0x14C2	0x0E00      	MOVLW       0
0x14C4	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler93:
0x14C6	0xE102      	BNZ         L_keypadHandler34
;alarme.c,302 :: 		nKeyPressed = "0";
0x14C8	0x0E45      	MOVLW       ?lstr_9_alarme
0x14CA	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler34:
;alarme.c,304 :: 		if(result == 1)
0x14CC	0x0E00      	MOVLW       0
0x14CE	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x14D0	0xE102      	BNZ         L__keypadHandler94
0x14D2	0x0E01      	MOVLW       1
0x14D4	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler94:
0x14D6	0xE102      	BNZ         L_keypadHandler35
;alarme.c,305 :: 		nKeyPressed = "1";
0x14D8	0x0E47      	MOVLW       ?lstr_10_alarme
0x14DA	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler35:
;alarme.c,307 :: 		if(result == 2)
0x14DC	0x0E00      	MOVLW       0
0x14DE	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x14E0	0xE102      	BNZ         L__keypadHandler95
0x14E2	0x0E02      	MOVLW       2
0x14E4	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler95:
0x14E6	0xE102      	BNZ         L_keypadHandler36
;alarme.c,308 :: 		nKeyPressed = "2";
0x14E8	0x0E41      	MOVLW       ?lstr_11_alarme
0x14EA	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler36:
;alarme.c,310 :: 		if(result == 3)
0x14EC	0x0E00      	MOVLW       0
0x14EE	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x14F0	0xE102      	BNZ         L__keypadHandler96
0x14F2	0x0E03      	MOVLW       3
0x14F4	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler96:
0x14F6	0xE102      	BNZ         L_keypadHandler37
;alarme.c,311 :: 		nKeyPressed = "3";
0x14F8	0x0E43      	MOVLW       ?lstr_12_alarme
0x14FA	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler37:
;alarme.c,313 :: 		if(result == 4)
0x14FC	0x0E00      	MOVLW       0
0x14FE	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x1500	0xE102      	BNZ         L__keypadHandler97
0x1502	0x0E04      	MOVLW       4
0x1504	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler97:
0x1506	0xE102      	BNZ         L_keypadHandler38
;alarme.c,314 :: 		nKeyPressed = "4";
0x1508	0x0E4D      	MOVLW       ?lstr_13_alarme
0x150A	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler38:
;alarme.c,316 :: 		if(result == 5)
0x150C	0x0E00      	MOVLW       0
0x150E	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x1510	0xE102      	BNZ         L__keypadHandler98
0x1512	0x0E05      	MOVLW       5
0x1514	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler98:
0x1516	0xE102      	BNZ         L_keypadHandler39
;alarme.c,317 :: 		nKeyPressed = "5";
0x1518	0x0E4F      	MOVLW       ?lstr_14_alarme
0x151A	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler39:
;alarme.c,319 :: 		if(result == 6)
0x151C	0x0E00      	MOVLW       0
0x151E	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x1520	0xE102      	BNZ         L__keypadHandler99
0x1522	0x0E06      	MOVLW       6
0x1524	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler99:
0x1526	0xE102      	BNZ         L_keypadHandler40
;alarme.c,320 :: 		nKeyPressed = "6";
0x1528	0x0E49      	MOVLW       ?lstr_15_alarme
0x152A	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler40:
;alarme.c,322 :: 		if(result == 7)
0x152C	0x0E00      	MOVLW       0
0x152E	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x1530	0xE102      	BNZ         L__keypadHandler100
0x1532	0x0E07      	MOVLW       7
0x1534	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler100:
0x1536	0xE102      	BNZ         L_keypadHandler41
;alarme.c,323 :: 		nKeyPressed = "7";
0x1538	0x0E4B      	MOVLW       ?lstr_16_alarme
0x153A	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler41:
;alarme.c,325 :: 		if(result == 8)
0x153C	0x0E00      	MOVLW       0
0x153E	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x1540	0xE102      	BNZ         L__keypadHandler101
0x1542	0x0E08      	MOVLW       8
0x1544	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler101:
0x1546	0xE102      	BNZ         L_keypadHandler42
;alarme.c,326 :: 		nKeyPressed = "8";
0x1548	0x0E3F      	MOVLW       ?lstr_17_alarme
0x154A	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler42:
;alarme.c,328 :: 		if(result == 9)
0x154C	0x0E00      	MOVLW       0
0x154E	0x19FE      	XORWF       keypadHandler_result_L0+1, 0, 1
0x1550	0xE102      	BNZ         L__keypadHandler102
0x1552	0x0E09      	MOVLW       9
0x1554	0x19FD      	XORWF       keypadHandler_result_L0, 0, 1
L__keypadHandler102:
0x1556	0xE102      	BNZ         L_keypadHandler43
;alarme.c,329 :: 		nKeyPressed = "9";
0x1558	0x0E37      	MOVLW       ?lstr_18_alarme
0x155A	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler43:
;alarme.c,330 :: 		}
L_keypadHandler33:
;alarme.c,332 :: 		if(type == SUM)
0x155C	0x51FC      	MOVF        keypadHandler_type_L0, 0, 1
0x155E	0x0A01      	XORLW       1
0x1560	0xE102      	BNZ         L_keypadHandler44
;alarme.c,333 :: 		nKeyPressed = "+";
0x1562	0x0E06      	MOVLW       ?lstr_19_alarme
0x1564	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler44:
;alarme.c,335 :: 		if(type == SUB)
0x1566	0x51FC      	MOVF        keypadHandler_type_L0, 0, 1
0x1568	0x0A02      	XORLW       2
0x156A	0xE102      	BNZ         L_keypadHandler45
;alarme.c,336 :: 		nKeyPressed = "-";
0x156C	0x0E39      	MOVLW       ?lstr_20_alarme
0x156E	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler45:
;alarme.c,338 :: 		if(type == MULT)
0x1570	0x51FC      	MOVF        keypadHandler_type_L0, 0, 1
0x1572	0x0A03      	XORLW       3
0x1574	0xE102      	BNZ         L_keypadHandler46
;alarme.c,339 :: 		nKeyPressed = "*";
0x1576	0x0E3D      	MOVLW       ?lstr_21_alarme
0x1578	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler46:
;alarme.c,341 :: 		if(type == DIVI)
0x157A	0x51FC      	MOVF        keypadHandler_type_L0, 0, 1
0x157C	0x0A04      	XORLW       4
0x157E	0xE102      	BNZ         L_keypadHandler47
;alarme.c,342 :: 		nKeyPressed = "/";
0x1580	0x0E3B      	MOVLW       ?lstr_22_alarme
0x1582	0x6FD5      	MOVWF       _nKeyPressed, 1
L_keypadHandler47:
;alarme.c,344 :: 		rightKeysActivation[nKeyPressed] = (activationCode[nKeyPressed] != keyPressed[0]) == 0 ? 1 : 0;
0x1584	0x0EDC      	MOVLW       _rightKeysActivation
0x1586	0x6E02      	MOVWF       R2 
0x1588	0x0E00      	MOVLW       hi_addr(_rightKeysActivation)
0x158A	0x6E03      	MOVWF       R3 
0x158C	0x51D5      	MOVF        _nKeyPressed, 0, 1
0x158E	0x2602      	ADDWF       R2, 1 
0x1590	0xB0D8      	BTFSC       STATUS, 0 
0x1592	0x2A03      	INCF        R3, 1 
0x1594	0x0E29      	MOVLW       _activationCode
0x1596	0x25D5      	ADDWF       _nKeyPressed, 0, 1
0x1598	0x6EF6      	MOVWF       4086 
0x159A	0x0E1C      	MOVLW       hi_addr(_activationCode)
0x159C	0x6EF7      	MOVWF       TBLPTRH 
0x159E	0x0E00      	MOVLW       0
0x15A0	0x22F7      	ADDWFC      TBLPTRH, 1 
0x15A2	0x0E00      	MOVLW       higher_addr(_activationCode)
0x15A4	0x6EF8      	MOVWF       TBLPTRU 
0x15A6	0x0E00      	MOVLW       0
0x15A8	0x22F8      	ADDWFC      TBLPTRU, 1 
0x15AA	0x0009      	TBLRD*+
0x15AC	0xF000CFF5  	MOVFF       TABLAT, R0
0x15B0	0x5000      	MOVF        R0, 0 
0x15B2	0x19FF      	XORWF       keypadHandler_keyPressed_L0, 0, 1
0x15B4	0x0E00      	MOVLW       0
0x15B6	0xA4D8      	BTFSS       STATUS, 2 
0x15B8	0x0E01      	MOVLW       1
0x15BA	0x6E01      	MOVWF       R1 
0x15BC	0x5001      	MOVF        R1, 0 
0x15BE	0x0A00      	XORLW       0
0x15C0	0xE103      	BNZ         L_keypadHandler48
0x15C2	0x0E01      	MOVLW       1
0x15C4	0x6E00      	MOVWF       R0 
0x15C6	0xD001      	BRA         L_keypadHandler49
L_keypadHandler48:
0x15C8	0x6A00      	CLRF        R0 
L_keypadHandler49:
0x15CA	0xFFE1C002  	MOVFF       R2, FSR1L
0x15CE	0xFFE2C003  	MOVFF       R3, FSR1H
0x15D2	0xFFE6C000  	MOVFF       R0, POSTINC1
;alarme.c,345 :: 		rightKeysDeActivation[nKeyPressed] = (DeActivationCode[nKeyPressed] != keyPressed[0]) == 0 ? 1 : 0;
0x15D6	0x0ED6      	MOVLW       _rightKeysDeActivation
0x15D8	0x6E02      	MOVWF       R2 
0x15DA	0x0E00      	MOVLW       hi_addr(_rightKeysDeActivation)
0x15DC	0x6E03      	MOVWF       R3 
0x15DE	0x51D5      	MOVF        _nKeyPressed, 0, 1
0x15E0	0x2602      	ADDWF       R2, 1 
0x15E2	0xB0D8      	BTFSC       STATUS, 0 
0x15E4	0x2A03      	INCF        R3, 1 
0x15E6	0x0E30      	MOVLW       _deActivationCode
0x15E8	0x25D5      	ADDWF       _nKeyPressed, 0, 1
0x15EA	0x6EF6      	MOVWF       4086 
0x15EC	0x0E1C      	MOVLW       hi_addr(_deActivationCode)
0x15EE	0x6EF7      	MOVWF       TBLPTRH 
0x15F0	0x0E00      	MOVLW       0
0x15F2	0x22F7      	ADDWFC      TBLPTRH, 1 
0x15F4	0x0E00      	MOVLW       higher_addr(_deActivationCode)
0x15F6	0x6EF8      	MOVWF       TBLPTRU 
0x15F8	0x0E00      	MOVLW       0
0x15FA	0x22F8      	ADDWFC      TBLPTRU, 1 
0x15FC	0x0009      	TBLRD*+
0x15FE	0xF000CFF5  	MOVFF       TABLAT, R0
0x1602	0x5000      	MOVF        R0, 0 
0x1604	0x19FF      	XORWF       keypadHandler_keyPressed_L0, 0, 1
0x1606	0x0E00      	MOVLW       0
0x1608	0xA4D8      	BTFSS       STATUS, 2 
0x160A	0x0E01      	MOVLW       1
0x160C	0x6E01      	MOVWF       R1 
0x160E	0x5001      	MOVF        R1, 0 
0x1610	0x0A00      	XORLW       0
0x1612	0xE103      	BNZ         L_keypadHandler50
0x1614	0x0E01      	MOVLW       1
0x1616	0x6E00      	MOVWF       R0 
0x1618	0xD001      	BRA         L_keypadHandler51
L_keypadHandler50:
0x161A	0x6A00      	CLRF        R0 
L_keypadHandler51:
0x161C	0xFFE1C002  	MOVFF       R2, FSR1L
0x1620	0xFFE2C003  	MOVFF       R3, FSR1H
0x1624	0xFFE6C000  	MOVFF       R0, POSTINC1
;alarme.c,347 :: 		if(nKeyPressed == 6)
0x1628	0x51D5      	MOVF        _nKeyPressed, 0, 1
0x162A	0x0A06      	XORLW       6
0x162C	0xE137      	BNZ         L_keypadHandler52
;alarme.c,350 :: 		char activationCounter = 0;
0x162E	0x0101      	MOVLB       1
0x1630	0x6B01      	CLRF        keypadHandler_activationCounter_L2, 1
0x1632	0x6B02      	CLRF        keypadHandler_deActivationCounter_L2, 1
;alarme.c,352 :: 		for(i = 0; i < nKeyPressed; i++)
0x1634	0x0100      	MOVLB       0
0x1636	0x6BF9      	CLRF        keypadHandler_i_L2, 1
0x1638	0x6BFA      	CLRF        keypadHandler_i_L2+1, 1
L_keypadHandler53:
0x163A	0x0E80      	MOVLW       128
0x163C	0x19FA      	XORWF       keypadHandler_i_L2+1, 0, 1
0x163E	0x6E00      	MOVWF       R0 
0x1640	0x0E80      	MOVLW       128
0x1642	0x5C00      	SUBWF       R0, 0 
0x1644	0xE102      	BNZ         L__keypadHandler103
0x1646	0x51D5      	MOVF        _nKeyPressed, 0, 1
0x1648	0x5DF9      	SUBWF       keypadHandler_i_L2, 0, 1
L__keypadHandler103:
0x164A	0xE21B      	BC          L_keypadHandler54
;alarme.c,354 :: 		activationCounter += rightKeysActivation[i];
0x164C	0x0EDC      	MOVLW       _rightKeysActivation
0x164E	0x25F9      	ADDWF       keypadHandler_i_L2, 0, 1
0x1650	0x6ED9      	MOVWF       FSR2L 
0x1652	0x0E00      	MOVLW       hi_addr(_rightKeysActivation)
0x1654	0x21FA      	ADDWFC      keypadHandler_i_L2+1, 0, 1
0x1656	0x6EDA      	MOVWF       FSR2H 
0x1658	0xF000CFDE  	MOVFF       POSTINC2, R0
0x165C	0x5000      	MOVF        R0, 0 
0x165E	0x0101      	MOVLB       1
0x1660	0x2701      	ADDWF       keypadHandler_activationCounter_L2, 1, 1
;alarme.c,355 :: 		deActivationCounter += rightKeysDeActivation[i];
0x1662	0x0ED6      	MOVLW       _rightKeysDeActivation
0x1664	0x0100      	MOVLB       0
0x1666	0x25F9      	ADDWF       keypadHandler_i_L2, 0, 1
0x1668	0x6ED9      	MOVWF       FSR2L 
0x166A	0x0E00      	MOVLW       hi_addr(_rightKeysDeActivation)
0x166C	0x21FA      	ADDWFC      keypadHandler_i_L2+1, 0, 1
0x166E	0x6EDA      	MOVWF       FSR2H 
0x1670	0xF000CFDE  	MOVFF       POSTINC2, R0
0x1674	0x5000      	MOVF        R0, 0 
0x1676	0x0101      	MOVLB       1
0x1678	0x2702      	ADDWF       keypadHandler_deActivationCounter_L2, 1, 1
;alarme.c,352 :: 		for(i = 0; i < nKeyPressed; i++)
0x167A	0x0100      	MOVLB       0
0x167C	0x4BF9      	INFSNZ      keypadHandler_i_L2, 1, 1
0x167E	0x2BFA      	INCF        keypadHandler_i_L2+1, 1, 1
;alarme.c,356 :: 		}
0x1680	0xD7DC      	BRA         L_keypadHandler53
L_keypadHandler54:
;alarme.c,358 :: 		if(activationCounter == 6)
0x1682	0x0101      	MOVLB       1
0x1684	0x5101      	MOVF        keypadHandler_activationCounter_L2, 0, 1
0x1686	0x0A06      	XORLW       6
0x1688	0xE103      	BNZ         L_keypadHandler56
;alarme.c,360 :: 		isOn = 1;
0x168A	0x0E01      	MOVLW       1
0x168C	0x0100      	MOVLB       0
0x168E	0x6FEE      	MOVWF       _isOn, 1
;alarme.c,361 :: 		}
L_keypadHandler56:
;alarme.c,363 :: 		if(deActivationCounter == 6)
0x1690	0x0101      	MOVLB       1
0x1692	0x5102      	MOVF        keypadHandler_deActivationCounter_L2, 0, 1
0x1694	0x0A06      	XORLW       6
0x1696	0xE102      	BNZ         L_keypadHandler57
;alarme.c,365 :: 		isOn = 0;
