;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 02/05/2017 15:45:56
;----------------------------------------------

;Address Opcode 	ASM
0x10F6	0xF002ECE0  	CALL        _NRM4032, 0
;__Lib_MathDouble.c,1087 :: 		
0x10FA	0xF008EF87  	GOTO        ADDEEE
;__Lib_MathDouble.c,1088 :: 		
ADDJPSETFOV32:
;__Lib_MathDouble.c,1089 :: 		
0x10FE	0x0E04      	MOVLW       4
;__Lib_MathDouble.c,1090 :: 		
0x1100	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,1092 :: 		
0x1102	0xF001EC8C  	CALL        _SETFOV32, 0
;__Lib_MathDouble.c,1094 :: 		
0x1106	0xF008EF87  	GOTO        ADDEEE
;__Lib_MathDouble.c,1095 :: 		
ADDEOK:
;__Lib_MathDouble.c,1096 :: 		
0x110A	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1097 :: 		
0x110C	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,1098 :: 		
ADDEEE:
;__Lib_MathDouble.c,1105 :: 		
L_end_Add_32x32_FP:
0x110E	0x0012      	RETURN      0
; end of _Add_32x32_FP
_keyHandler:
;Temporizador.c,284 :: 		int keyHandler (int key, KeyType* type)
;Temporizador.c,286 :: 		int result = -1;
0x1110	0x0EFF      	MOVLW       255
0x1112	0x6E5B      	MOVWF       keyHandler_result_L0 
0x1114	0x0EFF      	MOVLW       255
0x1116	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,287 :: 		switch(key)
0x1118	0xD095      	BRA         L_keyHandler17
;Temporizador.c,289 :: 		case 231:
L_keyHandler19:
;Temporizador.c,290 :: 		*type = ON_CLEAR;
0x111A	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x111E	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x1122	0x0E05      	MOVLW       5
0x1124	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,291 :: 		break;
0x1126	0xD0FB      	BRA         L_keyHandler18
;Temporizador.c,293 :: 		case 215:
L_keyHandler20:
;Temporizador.c,294 :: 		*type = NUM;
0x1128	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x112C	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x1130	0x0E06      	MOVLW       6
0x1132	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,295 :: 		result = 0;
0x1134	0x6A5B      	CLRF        keyHandler_result_L0 
0x1136	0x6A5C      	CLRF        keyHandler_result_L0+1 
;Temporizador.c,296 :: 		break;
0x1138	0xD0F2      	BRA         L_keyHandler18
;Temporizador.c,298 :: 		case 183:
L_keyHandler21:
;Temporizador.c,299 :: 		*type = EQUALS;
0x113A	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x113E	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x1142	0x6AE6      	CLRF        POSTINC1 
;Temporizador.c,300 :: 		break;
0x1144	0xD0EC      	BRA         L_keyHandler18
;Temporizador.c,302 :: 		case 119:
L_keyHandler22:
;Temporizador.c,303 :: 		*type = SUM;
0x1146	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x114A	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x114E	0x0E01      	MOVLW       1
0x1150	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,304 :: 		break;
0x1152	0xD0E5      	BRA         L_keyHandler18
;Temporizador.c,306 :: 		case 235:
L_keyHandler23:
;Temporizador.c,307 :: 		*type = NUM;
0x1154	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x1158	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x115C	0x0E06      	MOVLW       6
0x115E	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,308 :: 		result = 1;
0x1160	0x0E01      	MOVLW       1
0x1162	0x6E5B      	MOVWF       keyHandler_result_L0 
0x1164	0x0E00      	MOVLW       0
0x1166	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,309 :: 		break;
0x1168	0xD0DA      	BRA         L_keyHandler18
;Temporizador.c,311 :: 		case 219:
L_keyHandler24:
;Temporizador.c,312 :: 		*type = NUM;
0x116A	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x116E	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x1172	0x0E06      	MOVLW       6
0x1174	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,313 :: 		result = 2;
0x1176	0x0E02      	MOVLW       2
0x1178	0x6E5B      	MOVWF       keyHandler_result_L0 
0x117A	0x0E00      	MOVLW       0
0x117C	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,314 :: 		break;
0x117E	0xD0CF      	BRA         L_keyHandler18
;Temporizador.c,316 :: 		case 187:
L_keyHandler25:
;Temporizador.c,317 :: 		*type = NUM;
0x1180	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x1184	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x1188	0x0E06      	MOVLW       6
0x118A	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,318 :: 		result = 3;
0x118C	0x0E03      	MOVLW       3
0x118E	0x6E5B      	MOVWF       keyHandler_result_L0 
0x1190	0x0E00      	MOVLW       0
0x1192	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,319 :: 		break;
0x1194	0xD0C4      	BRA         L_keyHandler18
;Temporizador.c,321 :: 		case 123:
L_keyHandler26:
;Temporizador.c,322 :: 		*type = SUB;
0x1196	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x119A	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x119E	0x0E02      	MOVLW       2
0x11A0	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,323 :: 		break;
0x11A2	0xD0BD      	BRA         L_keyHandler18
;Temporizador.c,325 :: 		case 237:
L_keyHandler27:
;Temporizador.c,326 :: 		*type = NUM;
0x11A4	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x11A8	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x11AC	0x0E06      	MOVLW       6
0x11AE	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,327 :: 		result = 4;
0x11B0	0x0E04      	MOVLW       4
0x11B2	0x6E5B      	MOVWF       keyHandler_result_L0 
0x11B4	0x0E00      	MOVLW       0
0x11B6	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,328 :: 		break;
0x11B8	0xD0B2      	BRA         L_keyHandler18
;Temporizador.c,330 :: 		case 221:
L_keyHandler28:
;Temporizador.c,331 :: 		*type = NUM;
0x11BA	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x11BE	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x11C2	0x0E06      	MOVLW       6
0x11C4	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,332 :: 		result = 5;
0x11C6	0x0E05      	MOVLW       5
0x11C8	0x6E5B      	MOVWF       keyHandler_result_L0 
0x11CA	0x0E00      	MOVLW       0
0x11CC	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,333 :: 		break;
0x11CE	0xD0A7      	BRA         L_keyHandler18
;Temporizador.c,335 :: 		case 189:
L_keyHandler29:
;Temporizador.c,336 :: 		*type = NUM;
0x11D0	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x11D4	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x11D8	0x0E06      	MOVLW       6
0x11DA	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,337 :: 		result = 6;
0x11DC	0x0E06      	MOVLW       6
0x11DE	0x6E5B      	MOVWF       keyHandler_result_L0 
0x11E0	0x0E00      	MOVLW       0
0x11E2	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,338 :: 		break;
0x11E4	0xD09C      	BRA         L_keyHandler18
;Temporizador.c,340 :: 		case 125:
L_keyHandler30:
;Temporizador.c,341 :: 		*type = MULT;
0x11E6	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x11EA	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x11EE	0x0E03      	MOVLW       3
0x11F0	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,342 :: 		break;
0x11F2	0xD095      	BRA         L_keyHandler18
;Temporizador.c,344 :: 		case 238:
L_keyHandler31:
;Temporizador.c,345 :: 		*type = NUM;
0x11F4	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x11F8	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x11FC	0x0E06      	MOVLW       6
0x11FE	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,346 :: 		result = 7;
0x1200	0x0E07      	MOVLW       7
0x1202	0x6E5B      	MOVWF       keyHandler_result_L0 
0x1204	0x0E00      	MOVLW       0
0x1206	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,347 :: 		break;
0x1208	0xD08A      	BRA         L_keyHandler18
;Temporizador.c,349 :: 		case 222:
L_keyHandler32:
;Temporizador.c,350 :: 		*type = NUM;
0x120A	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x120E	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x1212	0x0E06      	MOVLW       6
0x1214	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,351 :: 		result = 8;
0x1216	0x0E08      	MOVLW       8
0x1218	0x6E5B      	MOVWF       keyHandler_result_L0 
0x121A	0x0E00      	MOVLW       0
0x121C	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,352 :: 		break;
0x121E	0xD07F      	BRA         L_keyHandler18
;Temporizador.c,354 :: 		case 190:
L_keyHandler33:
;Temporizador.c,355 :: 		*type = NUM;
0x1220	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x1224	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x1228	0x0E06      	MOVLW       6
0x122A	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,356 :: 		result = 9;
0x122C	0x0E09      	MOVLW       9
0x122E	0x6E5B      	MOVWF       keyHandler_result_L0 
0x1230	0x0E00      	MOVLW       0
0x1232	0x6E5C      	MOVWF       keyHandler_result_L0+1 
;Temporizador.c,357 :: 		break;
0x1234	0xD074      	BRA         L_keyHandler18
;Temporizador.c,359 :: 		case 126:
L_keyHandler34:
;Temporizador.c,360 :: 		*type = DIVI;
0x1236	0xFFE1C059  	MOVFF       FARG_keyHandler_type, FSR1L
0x123A	0xFFE2C05A  	MOVFF       FARG_keyHandler_type+1, FSR1H
0x123E	0x0E04      	MOVLW       4
0x1240	0x6EE6      	MOVWF       POSTINC1 
;Temporizador.c,361 :: 		break;
0x1242	0xD06D      	BRA         L_keyHandler18
;Temporizador.c,362 :: 		}
L_keyHandler17:
0x1244	0x0E00      	MOVLW       0
0x1246	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x1248	0xE102      	BNZ         L__keyHandler49
0x124A	0x0EE7      	MOVLW       231
0x124C	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler49:
0x124E	0xB4D8      	BTFSC       STATUS, 2 
0x1250	0xD764      	BRA         L_keyHandler19
0x1252	0x0E00      	MOVLW       0
0x1254	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x1256	0xE102      	BNZ         L__keyHandler50
0x1258	0x0ED7      	MOVLW       215
0x125A	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler50:
0x125C	0xB4D8      	BTFSC       STATUS, 2 
0x125E	0xD764      	BRA         L_keyHandler20
0x1260	0x0E00      	MOVLW       0
0x1262	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x1264	0xE102      	BNZ         L__keyHandler51
0x1266	0x0EB7      	MOVLW       183
0x1268	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler51:
0x126A	0xB4D8      	BTFSC       STATUS, 2 
0x126C	0xD766      	BRA         L_keyHandler21
0x126E	0x0E00      	MOVLW       0
0x1270	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x1272	0xE102      	BNZ         L__keyHandler52
0x1274	0x0E77      	MOVLW       119
0x1276	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler52:
0x1278	0xB4D8      	BTFSC       STATUS, 2 
0x127A	0xD765      	BRA         L_keyHandler22
0x127C	0x0E00      	MOVLW       0
0x127E	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x1280	0xE102      	BNZ         L__keyHandler53
0x1282	0x0EEB      	MOVLW       235
0x1284	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler53:
0x1286	0xB4D8      	BTFSC       STATUS, 2 
0x1288	0xD765      	BRA         L_keyHandler23
0x128A	0x0E00      	MOVLW       0
0x128C	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x128E	0xE102      	BNZ         L__keyHandler54
0x1290	0x0EDB      	MOVLW       219
0x1292	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler54:
0x1294	0xB4D8      	BTFSC       STATUS, 2 
0x1296	0xD769      	BRA         L_keyHandler24
0x1298	0x0E00      	MOVLW       0
0x129A	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x129C	0xE102      	BNZ         L__keyHandler55
0x129E	0x0EBB      	MOVLW       187
0x12A0	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler55:
0x12A2	0xB4D8      	BTFSC       STATUS, 2 
0x12A4	0xD76D      	BRA         L_keyHandler25
0x12A6	0x0E00      	MOVLW       0
0x12A8	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x12AA	0xE102      	BNZ         L__keyHandler56
0x12AC	0x0E7B      	MOVLW       123
0x12AE	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler56:
0x12B0	0xB4D8      	BTFSC       STATUS, 2 
0x12B2	0xD771      	BRA         L_keyHandler26
0x12B4	0x0E00      	MOVLW       0
0x12B6	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x12B8	0xE102      	BNZ         L__keyHandler57
0x12BA	0x0EED      	MOVLW       237
0x12BC	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler57:
0x12BE	0xB4D8      	BTFSC       STATUS, 2 
0x12C0	0xD771      	BRA         L_keyHandler27
0x12C2	0x0E00      	MOVLW       0
0x12C4	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x12C6	0xE102      	BNZ         L__keyHandler58
0x12C8	0x0EDD      	MOVLW       221
0x12CA	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler58:
0x12CC	0xB4D8      	BTFSC       STATUS, 2 
0x12CE	0xD775      	BRA         L_keyHandler28
0x12D0	0x0E00      	MOVLW       0
0x12D2	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x12D4	0xE102      	BNZ         L__keyHandler59
0x12D6	0x0EBD      	MOVLW       189
0x12D8	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler59:
0x12DA	0xB4D8      	BTFSC       STATUS, 2 
0x12DC	0xD779      	BRA         L_keyHandler29
0x12DE	0x0E00      	MOVLW       0
0x12E0	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x12E2	0xE102      	BNZ         L__keyHandler60
0x12E4	0x0E7D      	MOVLW       125
0x12E6	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler60:
0x12E8	0xB4D8      	BTFSC       STATUS, 2 
0x12EA	0xD77D      	BRA         L_keyHandler30
0x12EC	0x0E00      	MOVLW       0
0x12EE	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x12F0	0xE102      	BNZ         L__keyHandler61
0x12F2	0x0EEE      	MOVLW       238
0x12F4	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler61:
0x12F6	0xB4D8      	BTFSC       STATUS, 2 
0x12F8	0xD77D      	BRA         L_keyHandler31
0x12FA	0x0E00      	MOVLW       0
0x12FC	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x12FE	0xE102      	BNZ         L__keyHandler62
0x1300	0x0EDE      	MOVLW       222
0x1302	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler62:
0x1304	0xE082      	BZ          L_keyHandler32
0x1306	0x0E00      	MOVLW       0
0x1308	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x130A	0xE102      	BNZ         L__keyHandler63
0x130C	0x0EBE      	MOVLW       190
0x130E	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler63:
0x1310	0xE087      	BZ          L_keyHandler33
0x1312	0x0E00      	MOVLW       0
0x1314	0x1858      	XORWF       FARG_keyHandler_key+1, 0 
0x1316	0xE102      	BNZ         L__keyHandler64
0x1318	0x0E7E      	MOVLW       126
0x131A	0x1857      	XORWF       FARG_keyHandler_key, 0 
L__keyHandler64:
0x131C	0xE08C      	BZ          L_keyHandler34
L_keyHandler18:
;Temporizador.c,364 :: 		return result;
0x131E	0xF000C05B  	MOVFF       keyHandler_result_L0, R0
0x1322	0xF001C05C  	MOVFF       keyHandler_result_L0+1, R1
;Temporizador.c,365 :: 		}
L_end_keyHandler:
0x1326	0x0012      	RETURN      0
; end of _keyHandler
_SETIOV3224:
;__Lib_MathDouble.c,530 :: 		
;__Lib_MathDouble.c,537 :: 		
0x1328	0x800B      	BSF         R11, 0, 0
;__Lib_MathDouble.c,538 :: 		
0x132A	0xAE0B      	BTFSS       R11, 7, 0
;__Lib_MathDouble.c,539 :: 		
0x132C	0xF009EFA0  	GOTO        SETIOV3224EEE
;__Lib_MathDouble.c,541 :: 		
0x1330	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,542 :: 		
0x1332	0xAE0A      	BTFSS       R10, 7, 0
;__Lib_MathDouble.c,543 :: 		
0x1334	0x0EFF      	MOVLW       255
;__Lib_MathDouble.c,544 :: 		
0x1336	0x6E02      	MOVWF       R2, 0
;__Lib_MathDouble.c,545 :: 		
0x1338	0x6E01      	MOVWF       R1, 0
;__Lib_MathDouble.c,546 :: 		
0x133A	0x6E00      	MOVWF       R0, 0
;__Lib_MathDouble.c,547 :: 		
0x133C	0x360A      	RLCF        R10, 1, 0
;__Lib_MathDouble.c,548 :: 		
0x133E	0x3202      	RRCF        R2, 1, 0
;__Lib_MathDouble.c,549 :: 		
SETIOV3224EEE:
;__Lib_MathDouble.c,550 :: 		
0x1340	0x0EFF      	MOVLW       255
;__Lib_MathDouble.c,552 :: 		
L_end_SETIOV3224:
0x1342	0x0012      	RETURN      0
; end of _SETIOV3224
_Equals_Double:
;__Lib_MathDouble.c,2469 :: 		
;__Lib_MathDouble.c,2478 :: 		
0x1344	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2479 :: 		
0x1346	0x1807      	XORWF       R7, 0, 0
;__Lib_MathDouble.c,2480 :: 		
0x1348	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2481 :: 		
0x134A	0xF009EFB6  	GOTO        EQU_FALSE
;__Lib_MathDouble.c,2483 :: 		
0x134E	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,2484 :: 		
0x1350	0x1806      	XORWF       R6, 0, 0
;__Lib_MathDouble.c,2485 :: 		
0x1352	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2486 :: 		
0x1354	0xF009EFB6  	GOTO        EQU_FALSE
;__Lib_MathDouble.c,2488 :: 		
0x1358	0x5001      	MOVF        R1, 0, 0
;__Lib_MathDouble.c,2489 :: 		
0x135A	0x1805      	XORWF       R5, 0, 0
;__Lib_MathDouble.c,2490 :: 		
0x135C	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2491 :: 		
0x135E	0xF009EFB6  	GOTO        EQU_FALSE
;__Lib_MathDouble.c,2493 :: 		
0x1362	0x5000      	MOVF        R0, 0, 0
;__Lib_MathDouble.c,2494 :: 		
0x1364	0x1804      	XORWF       R4, 0, 0
;__Lib_MathDouble.c,2495 :: 		
0x1366	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2498 :: 		
0x1368	0x84D8      	BSF         STATUS, 2, 0
;__Lib_MathDouble.c,2499 :: 		
0x136A	0x0012      	RETURN      0
;__Lib_MathDouble.c,2501 :: 		
EQU_FALSE:
;__Lib_MathDouble.c,2503 :: 		
0x136C	0x94D8      	BCF         STATUS, 2, 0
;__Lib_MathDouble.c,2504 :: 		
0x136E	0x0012      	RETURN      0
;__Lib_MathDouble.c,2507 :: 		
L_end_Equals_Double:
0x1370	0x0012      	RETURN      0
; end of _Equals_Double
_Double2Word:
;__Lib_MathDouble.c,2023 :: 		
;__Lib_MathDouble.c,2032 :: 		
0x1372	0x6A0B      	CLRF        R11, 0
;__Lib_MathDouble.c,2033 :: 		
0x1374	0x6A0C      	CLRF        R12, 0
;__Lib_MathDouble.c,2034 :: 		
0x1376	0x6A0A      	CLRF        R10, 0
;__Lib_MathDouble.c,2036 :: 		
0x1378	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2037 :: 		
0x137A	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2038 :: 		
0x137C	0xF00AEF03  	GOTO        IRES016U
;__Lib_MathDouble.c,2040 :: 		
0x1380	0x8E02      	BSF         R2, 7, 0
;__Lib_MathDouble.c,2042 :: 		
0x1382	0x0E8E      	MOVLW       142
;__Lib_MathDouble.c,2043 :: 		
0x1384	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,2044 :: 		
0x1386	0xBE03      	BTFSC       R3, 7, 0
;__Lib_MathDouble.c,2045 :: 		
0x1388	0xF009EFCB  	GOTO        SETEXP16U
;__Lib_MathDouble.c,2046 :: 		
0x138C	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2047 :: 		
0x138E	0xF009EFCB  	GOTO        SETEXP16U
;__Lib_MathDouble.c,2048 :: 		
0x1392	0xF00AEF07  	GOTO        SETIOV16U
;__Lib_MathDouble.c,2049 :: 		
SETEXP16U:
;__Lib_MathDouble.c,2050 :: 		
0x1396	0x6C03      	NEGF        R3, 0
;__Lib_MathDouble.c,2052 :: 		
0x1398	0x0E08      	MOVLW       8
;__Lib_MathDouble.c,2053 :: 		
0x139A	0x5C03      	SUBWF       R3, 0, 0
;__Lib_MathDouble.c,2054 :: 		
0x139C	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2055 :: 		
0x139E	0xF009EFE2  	GOTO        TSHIFT3216U
;__Lib_MathDouble.c,2056 :: 		
0x13A2	0x6E03      	MOVWF       R3, 0
;__Lib_MathDouble.c,2057 :: 		
0x13A4	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,2058 :: 		
0x13A6	0xF001C002  	MOVFF       R2, R1
;__Lib_MathDouble.c,2059 :: 		
0x13AA	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2061 :: 		
0x13AC	0x0E08      	MOVLW       8
;__Lib_MathDouble.c,2062 :: 		
0x13AE	0x5C03      	SUBWF       R3, 0, 0
;__Lib_MathDouble.c,2063 :: 		
0x13B0	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2064 :: 		
0x13B2	0xF009EFE2  	GOTO        TSHIFT3216U
;__Lib_MathDouble.c,2065 :: 		
0x13B6	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,2066 :: 		
0x13B8	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2068 :: 		
0x13BA	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2069 :: 		
0x13BC	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2070 :: 		
0x13BE	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,2071 :: 		
0x13C0	0xF009EFEC  	GOTO        SHIFT3216UOK
;__Lib_MathDouble.c,2072 :: 		
TSHIFT3216U:
;__Lib_MathDouble.c,2073 :: 		
0x13C4	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2074 :: 		
0x13C6	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2075 :: 		
0x13C8	0xF009EFEC  	GOTO        SHIFT3216UOK
;__Lib_MathDouble.c,2076 :: 		
SHIFT3216U:
;__Lib_MathDouble.c,2077 :: 		
0x13CC	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,2078 :: 		
0x13CE	0x3202      	RRCF        R2, 1, 0
;__Lib_MathDouble.c,2079 :: 		
0x13D0	0x3201      	RRCF        R1, 1, 0
;__Lib_MathDouble.c,2080 :: 		
0x13D2	0x2E03      	DECFSZ      R3, 1, 0
;__Lib_MathDouble.c,2081 :: 		
0x13D4	0xF009EFE6  	GOTO        SHIFT3216U
;__Lib_MathDouble.c,2082 :: 		
SHIFT3216UOK:
;__Lib_MathDouble.c,2083 :: 		
0x13D8	0xBC0B      	BTFSC       R11, 6, 0
;__Lib_MathDouble.c,2084 :: 		
0x13DA	0xA001      	BTFSS       R1, 0, 0
;__Lib_MathDouble.c,2085 :: 		
0x13DC	0xF009EFF9  	GOTO        INT3216UOK
;__Lib_MathDouble.c,2086 :: 		
0x13E0	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2087 :: 		
0x13E2	0xF009EFF9  	GOTO        INT3216UOK
;__Lib_MathDouble.c,2088 :: 		
0x13E6	0x2A01      	INCF        R1, 1, 0
;__Lib_MathDouble.c,2089 :: 		
0x13E8	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2090 :: 		
0x13EA	0x2A02      	INCF        R2, 1, 0
;__Lib_MathDouble.c,2091 :: 		
0x13EC	0xBE02      	BTFSC       R2, 7, 0
;__Lib_MathDouble.c,2092 :: 		
0x13EE	0xF00AEF16  	GOTO        JPKSETIOV3224
;__Lib_MathDouble.c,2093 :: 		
INT3216UOK:
;__Lib_MathDouble.c,2094 :: 		
0x13F2	0xAE0A      	BTFSS       R10, 7, 0
;__Lib_MathDouble.c,2095 :: 		
0x13F4	0xF00AEF1B  	GOTO        INT3216UEOK
;__Lib_MathDouble.c,2097 :: 		
0x13F8	0x1E02      	COMF        R2, 1, 0
;__Lib_MathDouble.c,2098 :: 		
0x13FA	0x1E01      	COMF        R1, 1, 0
;__Lib_MathDouble.c,2099 :: 		
0x13FC	0x2A01      	INCF        R1, 1, 0
;__Lib_MathDouble.c,2100 :: 		
0x13FE	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2101 :: 		
0x1400	0x2A02      	INCF        R2, 1, 0
;__Lib_MathDouble.c,2102 :: 		
0x1402	0xF00AEF1B  	GOTO        INT3216UEOK
;__Lib_MathDouble.c,2104 :: 		
IRES016U:
;__Lib_MathDouble.c,2105 :: 		
0x1406	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2106 :: 		
0x1408	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2107 :: 		
0x140A	0xF00AEF1B  	GOTO        INT3216UEOK
;__Lib_MathDouble.c,2108 :: 		
SETIOV16U:
;__Lib_MathDouble.c,2109 :: 		
0x140E	0x800B      	BSF         R11, 0, 0
;__Lib_MathDouble.c,2110 :: 		
